# ===========================================================================
# matrix.tsv -- the declaration BOTH runners walk. One row is one run.
# ===========================================================================
# Neither RUN_ME_FIRST.praat nor run_analyses.R carries its own list of
# analyses. Both read this file. That is the point: a cell that exists on one
# side and not the other cannot happen, and adding a cell is one line here
# rather than two edits in two languages.
#
# DERIVED, NOT INVENTED. Every axis below came out of the source:
#   test / adjustment / post-hoc / equal-variance / group-order values are the
#     `option:` and `boolean:` lists in plugin/scripts/eml-*.praat and
#     plugin/scripts/eml-wizard.praat, decoded through the same
#     if/elsif ladders those wrappers use to build the orchestrator arguments.
#   procedure signatures are plugin/stats/eml-analysis.praat (analysis lane)
#     and plugin/stats/eml-psychometrics.praat + eml-categorical.praat
#     (survey lane, which has no dialog and no menu item).
#   datasets are the committed evidence/csv/*.csv, mapped to analyses by their
#     own columns and by which validate/v*.R reads them.
#
# COLUMNS
#   cell_id      stable identifier; never reused, never renumbered in place
#   lane         analysis | survey
#   procedure    the Praat procedure to call, exactly as it is defined
#   dataset      file stem in data/ (analysis lane) or the fixture (survey)
#   col_a        1st column argument: dataCol / col1 / colX / depCol /
#                predCol, or the pipe-delimited condition list for the
#                repeated-measures pair, or the case label for Wilson
#   col_b        2nd column argument: groupCol / col2 / colY / factor1 / respCol
#   col_c        3rd: factor2, or the grouping column for grouped regression
#   test         the test-selecting argument, verbatim as passed; empty where
#                the procedure has no test axis
#   posthoc      post-hoc selector as passed: 0/1 for doTukey, doDunn and
#                doPostHoc; empty where the procedure has none
#   adjust       bonferroni | holm | bh | none; empty where not taken
#   equal_var    0/1, two-group only
#   group_order  discovery | alphabetical -> emlGroupSortAlphabetical 0/1;
#                empty where the procedure never calls @emlCountGroups
#   conf         confidence level, survey lane
#   correction   Yates on/off, chi-square only
#   prereq       a call that must run first in the same session, "proc:args"
#   expect       ok | refuse -- a refusal that happens correctly is evidence
#   note         why this cell is here, or why it refuses
#   study         options | sweep | nist -- which body of evidence this cell
#                belongs to (Ian's ruling, docs/MEMO_TO_FABLE_TIERS_2026-08-28.md):
#                  options  the 624 cells above -- the plugin's own option space,
#                           oracled against R packages.
#                  sweep    the designed shape grid, k in {2,3,5} x balance x
#                           ties x variance ratio (validate/v18_sweep_parity.R),
#                           oracled against base R in run_analyses.R like any
#                           other cell -- no new runner.
#                  nist     NIST StRD certified ANOVA datasets
#                           (validate/v19_nist_strd.R). No R oracle: compare.R
#                           compares the Praat column against nist_certified.tsv's
#                           published constants directly.
#                compare.R's balance invariant runs per study and in total, so a
#                row cannot escape by being filed under the wrong one.
#
# GROUP ORDER IS RESULT-AFFECTING, WHICH IS WHY IT IS AN AXIS.
# Measured on Praat 6.6.30, v11_twoway_input, SPL_dB by voice_type:
#   discovery order    group 1 = Soprano   t =  3.9024
#   alphabetical       group 1 = Alto      t = -3.9024
# Same data, same test, opposite sign. The same flip reaches Cohen's d,
# rank-biserial r and every Tukey mean difference.
#
# WHAT IS BOUNDED, AND WHY. A silent cap reads as complete coverage.
#   B1 22 committed *_input.csv names hold 17 distinct contents. Byte-identical
#      files are run once. Collapsed aliases, by md5:
#        demo_3groups_b_input == v02_pairwise_bonferroni_input
#                             == v02_pairwise_holm_input
#        v09_anova_tukey_input == v10_kw_dunn_input == v14_descriptive_input
#        demo_paired_input     == v05_paired_input
#   B2 Two-group (testType x equalVar) is a 3x2 grid; only 4 cells are
#      reachable from any door, and equalVar is read only inside the
#      parametric arm, so (nonparametric,1) and (both,1) are exact duplicates
#      of (nonparametric,0) and (both,0). 6 -> 4.
#   B3 Scheffe is bound to adjust=none. @emlScheffe takes no adjustment; the
#      value would only change a line of report text. 3 cells -> 1, which is
#      the value the wizard itself passes for that row.
#   B4 With the post hoc off, .adjMethod$ is unread -- it sits inside
#      `if .doDunn` / `if .doPostHoc`. One cell, not three.
#   B5 Normality's .testType$ selects no test; its own header says so, and
#      says "both" and "auto" behave identically. Bound to "both".
#   B6 On the k-group family only the two real measurement columns (SPL_dB,
#      vibrato_rate_Hz) are used as responses. Identifier columns are not
#      responses.
#   B7 Refusal cells are not crossed against group order: a refusal on group
#      COUNT cannot depend on the order the groups were counted in.
#   B8 group_order is left empty where the procedure never calls
#      @emlCountGroups -- paired, correlation, descriptive, overall
#      regression, normality, RM-ANOVA, Friedman, and two-way ANOVA (which
#      parses Praat's own built-in report).
#   B9 Grouped CORRELATION is absent. It has no analysis-layer procedure: it
#      is assembled inline in scripts/eml-correlate.praat. Grouped REGRESSION
#      is present because @emlRunGroupedRegressionAnalysis exists.
#   B10 Wilson is crossed at the three levels the committed fixture itself
#      names (0.90, 0.95, 0.99) rather than at each row's single stored conf.
#
# TWO CELLS THAT USED TO ABORT INSTEAD OF REFUSING -- FIXED AT THE SOURCE.
# c0418 and c0419 are marked expect=refuse. On Praat 6.6.30 they used to take
# the whole script down instead:
#   D-CORR-1 @emlRunCorrelationAnalysis assigned .recResult$ only AFTER its
#            four guards. Its record hook at label END_CORR reads it on every
#            refusal path. Every sibling orchestrator initialises it on entry.
#   D-CORR-2 @emlPearsonCorrelation set its numeric outputs only when
#            .error$ is empty. Its own sibling @emlPearsonCorrelationAlt, five
#            lines below in the same file, initialises them to undefined
#            first, and so does @emlSpearmanCorrelation. On zero-variance
#            input the caller's next line read an unassigned .r.
# Both are now fixed in the plugin itself (plugin_EML_StatsGraphs/stats/
# eml-analysis.praat and stats/eml-inferential.praat): each initialises its
# outputs to undefined at entry, matching its siblings. c0418 and c0419 now
# produce a clean declared refusal.
#
# THE SURVEY LANE RUNS ON THE INSTALLED PLUGIN, LIKE EVERYTHING ELSE. The kit
# no longer carries its own copy of the library -- RUN_ME_FIRST.praat includes
# the plugin's generated barrel, which carries all fourteen modules, including
# stats/eml-psychometrics.praat and stats/eml-categorical.praat. There is
# nothing left to rebuild for the survey rows to run.
# ===========================================================================
cell_id	lane	procedure	dataset	col_a	col_b	col_c	test	posthoc	adjust	equal_var	group_order	conf	correction	prereq	expect	note	study
c0125	analysis	emlRunKruskalWallisAnalysis	v08_twogroup_input	jitter_pct	group			1	bonferroni		discovery				ok		options
c0126	analysis	emlRunKruskalWallisAnalysis	v08_twogroup_input	jitter_pct	group			1	holm		discovery				ok		options
c0127	analysis	emlRunKruskalWallisAnalysis	v08_twogroup_input	jitter_pct	group			1	bh		discovery				ok		options
c0128	analysis	emlRunKruskalWallisAnalysis	v08_twogroup_input	jitter_pct	group			0	holm		alphabetical				ok	adjustment unread with Dunn off	options
c0129	analysis	emlRunKruskalWallisAnalysis	v08_twogroup_input	jitter_pct	group			1	bonferroni		alphabetical				ok		options
c0130	analysis	emlRunKruskalWallisAnalysis	v08_twogroup_input	jitter_pct	group			1	holm		alphabetical				ok		options
c0131	analysis	emlRunKruskalWallisAnalysis	v08_twogroup_input	jitter_pct	group			1	bh		alphabetical				ok		options
c0132	analysis	emlRunKruskalWallisAnalysis	v11_twoway_input	SPL_dB	voice_type			0	holm		discovery				ok	adjustment unread with Dunn off	options
c0133	analysis	emlRunKruskalWallisAnalysis	v11_twoway_input	SPL_dB	voice_type			1	bonferroni		discovery				ok		options
c0134	analysis	emlRunKruskalWallisAnalysis	v11_twoway_input	SPL_dB	voice_type			1	holm		discovery				ok		options
c0135	analysis	emlRunKruskalWallisAnalysis	v11_twoway_input	SPL_dB	voice_type			1	bh		discovery				ok		options
c0136	analysis	emlRunKruskalWallisAnalysis	v11_twoway_input	SPL_dB	voice_type			0	holm		alphabetical				ok	adjustment unread with Dunn off	options
c0137	analysis	emlRunKruskalWallisAnalysis	v11_twoway_input	SPL_dB	voice_type			1	bonferroni		alphabetical				ok		options
c0138	analysis	emlRunKruskalWallisAnalysis	v11_twoway_input	SPL_dB	voice_type			1	holm		alphabetical				ok		options
c0139	analysis	emlRunKruskalWallisAnalysis	v11_twoway_input	SPL_dB	voice_type			1	bh		alphabetical				ok		options
c0140	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	fam			0	holm		discovery				ok	adjustment unread with Dunn off	options
c0141	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	fam			1	bonferroni		discovery				ok		options
c0142	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	fam			1	holm		discovery				ok		options
c0143	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	fam			1	bh		discovery				ok		options
c0144	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	fam			0	holm		alphabetical				ok	adjustment unread with Dunn off	options
c0145	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	fam			1	bonferroni		alphabetical				ok		options
c0146	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	fam			1	holm		alphabetical				ok		options
c0147	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	fam			1	bh		alphabetical				ok		options
c0148	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	slot			0	holm		discovery				ok	adjustment unread with Dunn off	options
c0149	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	slot			1	bonferroni		discovery				ok		options
c0150	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	slot			1	holm		discovery				ok		options
c0151	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	slot			1	bh		discovery				ok		options
c0152	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	slot			0	holm		alphabetical				ok	adjustment unread with Dunn off	options
c0153	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	slot			1	bonferroni		alphabetical				ok		options
c0154	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	slot			1	holm		alphabetical				ok		options
c0155	analysis	emlRunKruskalWallisAnalysis	v73_directional_input	x	slot			1	bh		alphabetical				ok		options
c0157	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		welch		bonferroni		discovery				ok		options
c0158	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		welch		holm		discovery				ok		options
c0159	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		welch		bh		discovery				ok		options
c0160	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		student		bonferroni		discovery				ok		options
c0161	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		student		holm		discovery				ok		options
c0162	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		student		bh		discovery				ok		options
c0163	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		wilcoxon		bonferroni		discovery				ok		options
c0164	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		wilcoxon		holm		discovery				ok		options
c0165	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		wilcoxon		bh		discovery				ok		options
c0166	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		scheffe		none		discovery				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0167	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		welch		bonferroni		alphabetical				ok		options
c0168	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		welch		holm		alphabetical				ok		options
c0169	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		welch		bh		alphabetical				ok		options
c0170	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		student		bonferroni		alphabetical				ok		options
c0171	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		student		holm		alphabetical				ok		options
c0172	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		student		bh		alphabetical				ok		options
c0173	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		wilcoxon		bonferroni		alphabetical				ok		options
c0174	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		wilcoxon		holm		alphabetical				ok		options
c0175	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		wilcoxon		bh		alphabetical				ok		options
c0176	analysis	emlRunPairwiseAnalysis	demo_3groups_input	SPL_dB	voice_type		scheffe		none		alphabetical				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0177	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		welch		bonferroni		discovery				ok		options
c0178	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		welch		holm		discovery				ok		options
c0179	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		welch		bh		discovery				ok		options
c0180	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		student		bonferroni		discovery				ok		options
c0181	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		student		holm		discovery				ok		options
c0182	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		student		bh		discovery				ok		options
c0183	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		wilcoxon		bonferroni		discovery				ok		options
c0184	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		wilcoxon		holm		discovery				ok		options
c0185	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		wilcoxon		bh		discovery				ok		options
c0186	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		scheffe		none		discovery				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0187	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		welch		bonferroni		alphabetical				ok		options
c0188	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		welch		holm		alphabetical				ok		options
c0189	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		welch		bh		alphabetical				ok		options
c0190	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		student		bonferroni		alphabetical				ok		options
c0191	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		student		holm		alphabetical				ok		options
c0192	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		student		bh		alphabetical				ok		options
c0193	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		wilcoxon		bonferroni		alphabetical				ok		options
c0194	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		wilcoxon		holm		alphabetical				ok		options
c0195	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		wilcoxon		bh		alphabetical				ok		options
c0196	analysis	emlRunPairwiseAnalysis	demo_3groups_input	vibrato_rate_Hz	voice_type		scheffe		none		alphabetical				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0197	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		welch		bonferroni		discovery				ok		options
c0198	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		welch		holm		discovery				ok		options
c0199	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		welch		bh		discovery				ok		options
c0200	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		student		bonferroni		discovery				ok		options
c0201	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		student		holm		discovery				ok		options
c0202	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		student		bh		discovery				ok		options
c0203	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		wilcoxon		bonferroni		discovery				ok		options
c0204	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		wilcoxon		holm		discovery				ok		options
c0205	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		wilcoxon		bh		discovery				ok		options
c0206	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		scheffe		none		discovery				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0207	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		welch		bonferroni		alphabetical				ok		options
c0208	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		welch		holm		alphabetical				ok		options
c0209	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		welch		bh		alphabetical				ok		options
c0210	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		student		bonferroni		alphabetical				ok		options
c0211	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		student		holm		alphabetical				ok		options
c0212	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		student		bh		alphabetical				ok		options
c0213	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		wilcoxon		bonferroni		alphabetical				ok		options
c0214	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		wilcoxon		holm		alphabetical				ok		options
c0215	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		wilcoxon		bh		alphabetical				ok		options
c0216	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	SPL_dB	voice_type		scheffe		none		alphabetical				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0217	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		welch		bonferroni		discovery				ok		options
c0218	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		welch		holm		discovery				ok		options
c0219	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		welch		bh		discovery				ok		options
c0220	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		student		bonferroni		discovery				ok		options
c0221	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		student		holm		discovery				ok		options
c0222	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		student		bh		discovery				ok		options
c0223	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		wilcoxon		bonferroni		discovery				ok		options
c0224	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		wilcoxon		holm		discovery				ok		options
c0225	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		wilcoxon		bh		discovery				ok		options
c0226	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		scheffe		none		discovery				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0227	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		welch		bonferroni		alphabetical				ok		options
c0228	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		welch		holm		alphabetical				ok		options
c0229	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		welch		bh		alphabetical				ok		options
c0230	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		student		bonferroni		alphabetical				ok		options
c0231	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		student		holm		alphabetical				ok		options
c0232	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		student		bh		alphabetical				ok		options
c0233	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		wilcoxon		bonferroni		alphabetical				ok		options
c0234	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		wilcoxon		holm		alphabetical				ok		options
c0235	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		wilcoxon		bh		alphabetical				ok		options
c0236	analysis	emlRunPairwiseAnalysis	demo_3groups_b_input	vibrato_rate_Hz	voice_type		scheffe		none		alphabetical				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0237	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		welch		bonferroni		discovery				ok		options
c0238	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		welch		holm		discovery				ok		options
c0239	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		welch		bh		discovery				ok		options
c0240	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		student		bonferroni		discovery				ok		options
c0241	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		student		holm		discovery				ok		options
c0242	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		student		bh		discovery				ok		options
c0243	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		wilcoxon		bonferroni		discovery				ok		options
c0244	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		wilcoxon		holm		discovery				ok		options
c0245	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		wilcoxon		bh		discovery				ok		options
c0246	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		scheffe		none		discovery				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0247	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		welch		bonferroni		alphabetical				ok		options
c0248	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		welch		holm		alphabetical				ok		options
c0249	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		welch		bh		alphabetical				ok		options
c0250	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		student		bonferroni		alphabetical				ok		options
c0251	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		student		holm		alphabetical				ok		options
c0252	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		student		bh		alphabetical				ok		options
c0253	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		wilcoxon		bonferroni		alphabetical				ok		options
c0254	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		wilcoxon		holm		alphabetical				ok		options
c0255	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		wilcoxon		bh		alphabetical				ok		options
c0256	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	SPL_dB	voice_type		scheffe		none		alphabetical				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0257	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		welch		bonferroni		discovery				ok		options
c0258	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		welch		holm		discovery				ok		options
c0259	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		welch		bh		discovery				ok		options
c0260	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		student		bonferroni		discovery				ok		options
c0261	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		student		holm		discovery				ok		options
c0262	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		student		bh		discovery				ok		options
c0263	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		wilcoxon		bonferroni		discovery				ok		options
c0264	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		wilcoxon		holm		discovery				ok		options
c0265	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		wilcoxon		bh		discovery				ok		options
c0266	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		scheffe		none		discovery				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0267	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		welch		bonferroni		alphabetical				ok		options
c0268	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		welch		holm		alphabetical				ok		options
c0269	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		welch		bh		alphabetical				ok		options
c0270	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		student		bonferroni		alphabetical				ok		options
c0271	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		student		holm		alphabetical				ok		options
c0272	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		student		bh		alphabetical				ok		options
c0273	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		wilcoxon		bonferroni		alphabetical				ok		options
c0274	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		wilcoxon		holm		alphabetical				ok		options
c0275	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		wilcoxon		bh		alphabetical				ok		options
c0276	analysis	emlRunPairwiseAnalysis	v09_anova_tukey_input	vibrato_rate_Hz	voice_type		scheffe		none		alphabetical				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0277	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		welch		bonferroni		discovery				ok		options
c0278	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		welch		holm		discovery				ok		options
c0279	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		welch		bh		discovery				ok		options
c0280	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		student		bonferroni		discovery				ok		options
c0281	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		student		holm		discovery				ok		options
c0282	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		student		bh		discovery				ok		options
c0283	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		wilcoxon		bonferroni		discovery				ok		options
c0284	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		wilcoxon		holm		discovery				ok		options
c0285	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		wilcoxon		bh		discovery				ok		options
c0286	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		scheffe		none		discovery				ok	Scheffe takes no adjustment; bound to the wizard's own none	options
c0287	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		welch		bonferroni		alphabetical				ok		options
c0288	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		welch		holm		alphabetical				ok		options
c0289	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		welch		bh		alphabetical				ok		options
c0290	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		student		bonferroni		alphabetical				ok		options
c0291	analysis	emlRunPairwiseAnalysis	v08_twogroup_input	jitter_pct	group		student		holm		alphabetical				ok		options
