kind	population	k	df	target	q	oracle	port	absErr	relErr	pass	r_value	r_absErr	r_relErr	r_pass	scipy_value	scipy_absErr	scipy_relErr	scipy_pass	r_in_verified_domain	bucket
forward	acceptance	5	5	1e-10	359.167804877201	9.99976573581008e-11	9.9997657358089e-11	1.18519472142363e-23	1.18522248694221e-13	TRUE	5.13738572682776e-07	5.13638575025418e-07	5136.50608019777	FALSE	1.00000008274037e-10	2.35091593626458e-15	2.35097101109652e-05	TRUE	FALSE	[1e-9,1e-13)
forward	characterization	5	5	1e-15	3942.76142630348	6.27423916404197e-16	6.27423916404145e-16	5.2262034970892e-29	8.32962110695569e-14	NA	5.13738572682776e-07	5.13738572055352e-07	818806166.968607	FALSE	9.99200722162641e-16	3.71776805758444e-16	0.59254484255098	TRUE	FALSE	[1e-13,1e-16]
forward	acceptance	5	10	1e-06	18.5231839991797	1.00000000132181e-06	9.99999993213406e-07	8.10840436440074e-15	8.10840435368296e-09	TRUE	9.9314580226384e-07	6.85419905797122e-09	0.00685419904891127	FALSE	1.00000000002876e-06	1.29305508629e-15	1.29305508458082e-09	TRUE	FALSE	[1e-5,1e-9)
forward	acceptance	5	10	1e-10	47.6348069122803	1.00001131241862e-10	1.0000113124187e-10	7.90991460753833e-24	7.90982512828525e-14	TRUE	1.38718370124025e-10	3.87172388821624e-11	0.387168009015029	FALSE	1.00000008274037e-10	1.12296782515129e-15	1.12295512181285e-05	TRUE	FALSE	[1e-9,1e-13)
forward	characterization	5	10	1e-15	140.300125655594	2.11438793971297e-15	2.11438793971307e-15	9.54521695317424e-29	4.51441136883802e-14	NA	3.17523785042795e-14	2.96379905645665e-14	14.0172907761618	TRUE	9.99200722162641e-16	1.11518721755033e-15	0.527427912638264	TRUE	TRUE	[1e-13,1e-16]
forward	acceptance	5	45	1e-06	8.94551268711078	1.00000000206229e-06	1.00000000206222e-06	7.22095587534291e-20	7.22095586045118e-14	TRUE	1.00000033098624e-06	3.28923945575716e-13	3.28923944897378e-07	TRUE	1.00000000002876e-06	2.03353806504328e-15	2.03353806084953e-09	TRUE	TRUE	[1e-5,1e-9)
forward	acceptance	5	45	1e-10	12.8276809309641	1.00001986521206e-10	1.00001986521673e-10	4.67550916548528e-22	4.67541628734927e-12	TRUE	1.00288444215835e-10	2.86457694628923e-13	0.00286452004199115	TRUE	1.00000008274037e-10	1.978247168693e-15	1.97820787117414e-05	TRUE	TRUE	[1e-9,1e-13)
forward	characterization	5	45	1e-15	17.6879701589919	3.00700729382232e-15	3.00700729725446e-15	3.4321334279467e-24	1.14137848451441e-09	NA	2.50466314355435e-13	2.47459307061613e-13	82.2942157706102	TRUE	9.99200722162641e-16	2.00780657165968e-15	0.66770924559597	TRUE	TRUE	[1e-13,1e-16]
forward	acceptance	10	3	1e-06	365.082230589291	1.00000000035703e-06	1.00000000009083e-06	2.66204667630134e-16	2.66204667535091e-10	TRUE	0	1.00000000035703e-06	1	FALSE	1.00000000002876e-06	3.28274394971982e-16	3.28274394854778e-10	TRUE	FALSE	[1e-5,1e-9)
forward	acceptance	10	3	1e-10	5100.21947320201	3.66814958708392e-10	3.66814958609492e-10	9.88995751932182e-20	2.69617072164826e-10	TRUE	0	3.66814958708392e-10	1	FALSE	6.1740723644732e-11	3.0507423506366e-10	0.831684280646215	FALSE	FALSE	[1e-9,1e-13)
forward	acceptance	10	3	1e-15	7916.05910201801	9.81039907434964e-11	9.81039907171646e-11	2.63318472345537e-20	2.68407503456217e-10	TRUE	0	9.81039907434964e-11	1	FALSE	9.99200722162641e-16	9.81029915427743e-11	0.999989814881998	FALSE	TRUE	[1e-9,1e-13)
forward	acceptance	10	5	1e-06	68.2546567373256	1.00000000042692e-06	1.00000000026314e-06	1.63778267274592e-16	1.63778267204672e-10	TRUE	1.13032660753465e-06	1.30326607107727e-07	0.130326607052088	FALSE	1.00000000002876e-06	3.98165624548776e-16	3.98165624378791e-10	TRUE	FALSE	[1e-5,1e-9)
forward	acceptance	10	5	1e-10	431.198266376975	1.00015027031192e-10	1.00015027014783e-10	1.64092341756119e-20	1.64067687253579e-10	TRUE	5.13738572682776e-07	5.13638557655745e-07	5135.61384626285	FALSE	1.00000008274037e-10	1.5018757155234e-14	0.000150165006210017	TRUE	FALSE	[1e-9,1e-13)
forward	characterization	10	5	1e-15	4495.03504197779	8.1256097221714e-16	8.12560972082634e-16	1.3450601054368e-25	1.65533437049861e-10	NA	5.13738572682776e-07	5.13738571870215e-07	632246181.438467	FALSE	9.99200722162641e-16	1.86639749945501e-16	0.229693224665023	TRUE	FALSE	[1e-13,1e-16]
forward	acceptance	10	10	1e-06	21.0702940859471	1.0000000027447e-06	1.00000000273308e-06	1.161790390454e-17	1.16179038726523e-11	TRUE	9.90186896254741e-07	9.81310648995985e-09	0.00981310646302581	FALSE	1.00000000002876e-06	2.71594528855927e-15	2.71594528110481e-09	TRUE	FALSE	[1e-5,1e-9)
forward	acceptance	10	10	1e-10	53.9743452202154	1.00002792881481e-10	1.00002792880734e-10	7.46478804040823e-22	7.46457956354797e-12	TRUE	1.95209626241422e-10	9.52068333599406e-11	0.952041744201842	FALSE	1.00000008274037e-10	2.78460744384836e-15	2.78452967523473e-05	TRUE	FALSE	[1e-9,1e-13)
forward	characterization	10	10	1e-15	149.728733574685	3.8231029810023e-15	3.82310298097407e-15	2.8226232049713e-26	7.38306872453459e-12	NA	3.17523785042795e-14	2.79292755232772e-14	7.30539450861327	TRUE	9.99200722162641e-16	2.82390225883966e-15	0.738641431547135	TRUE	TRUE	[1e-13,1e-16]
forward	acceptance	10	45	1e-06	9.55683158408593	1.0000000037182e-06	1.00000000371795e-06	2.50721752387273e-19	2.50721751455039e-13	TRUE	1.00000104519271e-06	1.04147451195091e-12	1.0414745080785e-06	FALSE	1.00000000002876e-06	3.68944343121218e-15	3.6894434174941e-09	TRUE	FALSE	[1e-5,1e-9)
forward	acceptance	10	45	1e-10	13.4849707477763	1.00003701902569e-10	1.00003701902659e-10	8.97361717649324e-23	8.97328499422547e-13	TRUE	1.00340402653387e-10	3.3670075081768e-13	0.00336688286945335	TRUE	1.0000011929634e-10	3.58260622993033e-15	3.5824736102477e-05	TRUE	TRUE	[1e-9,1e-13)
forward	characterization	10	45	1e-15	18.1983957612694	4.92346455596449e-15	4.92346456508015e-15	9.11565300242791e-24	1.85147123510513e-09	NA	2.56683563293336e-13	2.51760098737372e-13	51.1347438121351	TRUE	9.99200722162641e-16	3.92426383380185e-15	0.797053332911239	TRUE	TRUE	[1e-13,1e-16]
quantile	acceptance	3	5	0.05	4.60172605436255	4.60172605436255	4.60172605436258	2.66453525910038e-14	5.7902952666518e-15	TRUE	4.60172544594284	6.08419711944919e-07	1.32215543636745e-07	FALSE	NA	NA	NA	NA	FALSE	NA
quantile	acceptance	3	5	0.01	6.97573663124934	6.97573663124934	6.97573663124946	1.20792265079217e-13	1.73160587138714e-14	TRUE	6.97572731728216	9.31396717529509e-06	1.33519478553292e-06	FALSE	NA	NA	NA	NA	FALSE	NA
quantile	acceptance	3	20	0.05	3.57793472522013	3.57793472522013	3.57793472522013	2.22044604925031e-15	6.20594342763953e-16	TRUE	3.57793458152557	1.43694565135633e-07	4.01613154434481e-08	FALSE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	3	20	0.01	4.63922008283434	4.63922008283434	4.63922008283418	1.66089364483923e-13	3.58011393118584e-14	TRUE	4.6392200778495	4.98483831989915e-09	1.07449921126692e-09	FALSE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	3	45	0.05	3.42750720562429	3.42750720562429	3.42750720562427	1.46549439250521e-14	4.27568581066858e-15	TRUE	3.4275072058163	1.9201529255497e-10	5.60218494186933e-11	TRUE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	3	45	0.01	4.33853140114645	4.33853140114645	4.3385314011463	1.49213974509621e-13	3.43927381671575e-14	TRUE	4.33853140155889	4.12439860042468e-10	9.50643943555373e-11	TRUE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	5	5	0.05	5.67312443546392	5.67312443546392	5.67312443546325	6.72351063712995e-13	1.18515127133469e-13	TRUE	5.67312453928883	1.03824908670447e-07	1.83011865598108e-08	FALSE	NA	NA	NA	NA	FALSE	NA
quantile	acceptance	5	5	0.01	8.42149057774764	8.42149057774764	8.42149057774741	2.36255459640233e-13	2.80538768593411e-14	TRUE	8.42149494519069	4.36744305254422e-06	5.18606891763846e-07	FALSE	NA	NA	NA	NA	FALSE	NA
quantile	acceptance	5	20	0.05	4.23185674899748	4.23185674899748	4.23185674899746	2.22044604925031e-14	5.24697829097437e-15	TRUE	4.23185668293036	6.60671153340786e-08	1.56118506019207e-08	FALSE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	5	20	0.01	5.29325251923943	5.29325251923943	5.29325251923909	3.44613226843649e-13	6.5104248397574e-14	TRUE	5.29325251168825	7.55118545470168e-09	1.4265681501601e-09	FALSE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	5	45	0.05	4.01841708934614	4.01841708934614	4.01841708934622	8.43769498715119e-14	2.09975589878953e-14	TRUE	4.01841708977597	4.29833946213876e-10	1.06965986023073e-10	TRUE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	5	45	0.01	4.89269241087845	4.89269241087845	4.89269241087833	1.19904086659517e-13	2.4506769808975e-14	TRUE	4.89269241619861	5.32016297682958e-09	1.08736918858841e-09	FALSE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	8	5	0.05	6.58230087824057	6.58230087824057	6.58230087818191	5.86606319075145e-11	8.91187336960421e-12	TRUE	6.58230073834916	1.39891409567383e-07	2.12526610610932e-08	FALSE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	8	5	0.01	9.66868910547966	9.66868910547966	9.66868910541775	6.19095885667775e-11	6.40310055389936e-12	TRUE	9.66868102911367	8.07636599020611e-06	8.35311374902818e-07	FALSE	NA	NA	NA	NA	FALSE	NA
quantile	acceptance	8	20	0.05	4.76758423023133	4.76758423023133	4.76758423023211	7.8159700933611e-13	1.63939842820184e-13	TRUE	4.76758420854588	2.1685446327524e-08	4.54851876344759e-09	FALSE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	8	20	0.01	5.83891360611676	5.83891360611676	5.83891360611569	1.06226138996135e-12	1.8192791700986e-13	TRUE	5.83891360168118	4.43557279794504e-09	7.59657206316326e-10	TRUE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	8	45	0.05	4.49389354374798	4.49389354374798	4.4938935437461	1.88915549870217e-12	4.20382788401921e-13	TRUE	4.49389354447938	7.31390947805721e-10	1.62752174853641e-10	TRUE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	8	45	0.01	5.3449814086633	5.3449814086633	5.34498140866302	2.8421709430404e-13	5.31745711675204e-14	TRUE	5.34498143458216	2.59188572826474e-08	4.84919503005892e-09	FALSE	NA	NA	NA	NA	TRUE	NA
quantile	acceptance	3	3	1e-05	108.734720246277	108.734720246277	108.734720246277	2.70006239588838e-13	2.48316488953383e-15	TRUE	49.6783056874329	59.0564145588441	0.54312380098174	FALSE	NA	NA	NA	NA	FALSE	NA
quantile	acceptance	3	10	1e-05	12.8936586701054	12.8936586701054	12.8936586701083	2.91144885977701e-12	2.25804710227622e-13	TRUE	12.8935898605227	6.880958265576e-05	5.33669956808292e-06	FALSE	NA	NA	NA	NA	FALSE	NA
quantile	acceptance	5	3	1e-05	135.704631945372	135.704631945372	135.704631945355	1.70530256582424e-11	1.25662812048354e-13	TRUE	56.8180637565416	78.8865681888308	0.58131080021341	FALSE	NA	NA	NA	NA	FALSE	NA
quantile	acceptance	5	10	1e-05	14.4647157100626	14.4647157100626	14.4647157103718	3.09183789681811e-10	2.1375033970887e-11	TRUE	14.4645851147326	0.000130595330036343	9.02854453928134e-06	FALSE	NA	NA	NA	NA	FALSE	NA
