grp,value
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
2,1000000.2
2,1000000.4
3,1000000.5
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
3,1000000.6
3,1000000.4
